Body_1_x,Body_1_vx,Body_1_y,Body_1_vy,Body_2_x,Body_2_vx,Body_2_y,Body_2_vy,Body_3_x,Body_3_vx,Body_3_y,Body_3_vy
0.9992417063886344,-0.044383886644812555,2.16572466535467e-06,0.00019172214389984133,0.034530879457030865,1.0023875250661738,0.01034691685330149,0.2996413074457137,-0.9992691355006308,0.041996361578638494,1.952525543502256e-06,0.00016697041038638992
0.9991736320109483,-0.046373755202612825,2.466508399915494e-06,0.00020942248699624033,0.03603476955897214,1.0026002851353488,0.010796399921901019,0.29960928841852075,-0.9992048012098844,0.04377347006726368,2.2136777098624735e-06,0.00018128909448295272
0.9991025685552715,-0.04836893171681726,2.794476261924e-06,0.00022796535411579526,0.0375389857053341,1.0028222097689428,0.011245833915880672,0.29957588062131607,-0.999137803885568,0.04554672194787429,2.4967203686524694e-06,0.00019615402456807314
0.9990285080304476,-0.05036945414828109,3.150898180143371e-06,0.00024735878227240754,0.03904354165475238,1.0030533129500006,0.011695216749405992,0.2995410807358977,-0.9990681492951611,0.047316141198280266,2.8024694255621137e-06,0.00021156048182984855
0.9989514423880833,-0.05237536084594108,3.537056212603332e-06,0.0002676109054470506,0.040548451187284784,1.0032936092559563,0.0121445463315577,0.29950488530122665,-0.9989958431703276,0.049081751589984395,3.1317337418429633e-06,0.000227503793326259
0.9988713635219614,-0.0543866905521274,3.9542446932278955e-06,0.0002887299561425715,0.042053728105305097,1.0035431138615234,0.012593820566116735,0.29946729071251965,-0.9989208912072245,0.05084357669060366,3.485315202633065e-06,0.00024397933133773843
0.9987882632674469,-0.05640348240796527,4.403770380817447e-06,0.0003107242669677978,0.043559386234401316,1.0038018425417083,0.01304303735134791,0.2994282932203023,-0.9988432990668047,0.05260163986625663,3.864008784318146e-06,0.0002609825127298809
0.9987021334008847,-0.05842577595886813,4.886952610429617e-06,0.0003336022722516031,0.04506543942427854,1.0040698116749505,0.013492194579782122,0.29938788892942225,-0.9987630723751183,0.05435596428391743,4.268602620944256e-06,0.0002785087983260917
0.998612965638989,-0.060453611160124265,5.405123447204375e-06,0.00035737250968759867,0.04657190154966663,1.004347038246387,0.013941290137997045,0.29934607379802236,-0.9986802167236093,0.056106572913736885,4.6998780696966216e-06,0.00029655369228999493
0.9985207516382244,-0.06248702838257889,5.959627842679828e-06,0.0003820436220101412,0.04807878651123288,1.0046335398512471,0.014390321906396256,0.2993028436364724,-0.9985947376694094,0.057853488531331404,5.158609775459243e-06,0.00031511274151741636
0.9984254829941773,-0.06452606841841342,6.551823793646185e-06,0.0004076243587023563,0.0495861082364999,1.004929334698373,0.014839287758986729,0.29925819410625987,-0.9985066407356278,0.059596733720040124,5.645565734469424e-06,0.00033418153503776113
0.9983271512409203,-0.06657077248702407,7.183082503586492e-06,0.00043412357773690407,0.05109388068076879,1.0052344416138728,0.015288185563154626,0.29921212071883846,-0.9984159314116382,0.06133633087315091,6.161507357081228e-06,0.00035375570342461205
0.9982257478503666,-0.06862118224100199,7.854788546753796e-06,0.0004615502473502255,0.05260211782804802,1.005548880044906,0.01573701317943934,0.29916461883443435,-0.9983226151533622,0.06307230219609572,6.7071895296515474e-06,0.0003738309182153766
0.9981212642316152,-0.07067733977221659,8.568340034935522e-06,0.0004899134478510299,0.05411083369198798,1.0058726700636005,0.016185768461305698,0.2991156836608091,-0.9982266973835493,0.06480466970861581,7.283360675562233e-06,0.00039440289133981334
0.9980136917302881,-0.07273928761800481,9.325148786957045e-06,0.0005192223734638052,0.05562004231682155,1.0062058323711072,0.016634449254914297,0.29906531025197886,-0.9981281834920543,0.06653345524689741,7.8907628153915e-06,0.0004154673745572761
0.9979030216278566,-0.07480706876746801,1.0126640500977547e-05,0.0005494863342081489,0.05712975777831089,1.0065483883017896,0.01708305339888987,0.29901349350688927,-0.9980270788361106,0.0682586804656782,8.530131626247538e-06,0.00043702015890251125
0.997789245140959,-0.076880726667879,1.097425492963255e-05,0.0005807147578147425,0.05863999418470054,1.0069003598275534,0.017531578724087636,0.29896022816804535,-0.9979233887406013,0.06998036684032527,9.202196500277056e-06,0.00045905707413985346
0.9976723534207086,-0.07896030523120155,1.1869446058078697e-05,0.0006129171916788121,0.06015076567767721,1.0072617695623163,0.01798002305335756,0.2989055088200955,-0.997817118498326,0.07169853566888489,9.907680602361252e-06,0.0004815739882256629
0.9975523375519914,-0.08104584884072456,1.2813682284997676e-05,0.0006461033048519398,0.06166208643333627,1.0076326407666196,0.01842838420130644,0.29884932988836915,-0.9977082733702664,0.07341320807410463,1.064730092701141e-05,0.0005045668067788534
0.997429188552754,-0.08313740235781356,1.3808446606617498e-05,0.0006802828900731148,0.0631739706631554,1.0080129973523848,0.018876659974057804,0.29879168563736747,-0.9975968585858466,0.0751244050054284,1.1421768354476243e-05,0.0005280314725593652
0.9973028973732814,-0.08523501112878176,1.485523680381063e-05,0.0007154658658399341,0.0646864326149754,1.0084028638878169,0.019324848169009465,0.29873257016920557,-0.9974828793431925,0.07683214724096456,1.2231787706072687e-05,0.0005519639649544331
0.9971734548954642,-0.08733872099188349,1.5955565632329934e-05,0.0007516622785208903,0.06619948657398843,1.0088022656024551,0.019772946574588713,0.2986719774220065,-0.9973663408093868,0.07853645538942795,1.3078057798751778e-05,0.0005763602994725115
0.9970408519320553,-0.08944857828443237,1.7110961016244848e-05,0.0007888823045097071,0.06771314686373409,1.009211228392376,0.02022095297000509,0.2986099011682455,-0.9972472481207221,0.08023734989205601,1.3961271498911056e-05,0.0006012165272447148
0.9969050792259159,-0.09156462985004706,1.83229662446414e-05,0.0008271362524227066,0.0692274278471032,1.0096297788255473,0.020668865125000588,0.29854633501304356,-0.9971256063829503,0.08193485102449936,1.4882115775464506e-05,0.0006265287345336364
0.9967661274492503,-0.09368692304602734,1.9593140171651684e-05,0.0008664345653402273,0.07074234392735002,1.0100579441473392,0.021116680799597314,0.29848127239241024,-0.9970014206715301,0.08362897889868769,1.5841271752181223e-05,0.0006522930422494155
0.9966239872028299,-0.0958155057508631,2.0923057419879333e-05,0.0009067878230931245,0.07225790954911247,1.010495752286192,0.02156439774384241,0.2984147065714338,-0.9968746960318706,0.0853197534646707,1.6839414759303328e-05,0.0006785056054729154
0.9964786490152051,-0.09795042637187955,2.2314308587289707e-05,0.0009482067445954331,0.07377413919944142,1.0109432318594438,0.022012013697550303,0.2983466306424185,-0.9967454374795733,0.08700719451243535,1.787721438445398e-05,0.0007051626129858911
0.9963301033419071,-0.10009173385302107,2.3768500457634596e-05,0.0009907021902242782,0.07529104740883842,1.0114004121793219,0.022459526390042017,0.2982770375229675,-0.9966136500006708,0.08869132167369882,1.895533452284559e-05,0.0007322602868080131
0.996178340564636,-0.10223947768277725,2.5287256214483393e-05,0.001034285164248171,0.07680864875230284,1.0118673232590982,0.02290693353988166,0.298205919954011,-0.9964793385518625,0.09037215442367853,2.0074433426798647e-05,0.0007597948817406312
0.9960233509904381,-0.1043937079022539,2.68722156589341e-05,0.001078966817304847,0.07832695785038825,1.0123439958194145,0.02335423285460988,0.2981332704977778,-0.9963425080607486,0.09204971208283903,2.123516375458114e-05,0.0007877626849171533
0.9958651248508714,-0.1065544751133922,2.8525035431079212e-05,0.0011247584489298273,0.07984598937026839,1.0128304612947756,0.023801422030474185,0.2980590815357101,-0.9962031634260606,0.0937240138186162,2.2438172618578215e-05,0.0008161600153599191
0.9957036523011572,-0.10872183048733956,3.0247389235303856e-05,0.0011716715101369429,0.08136575802681313,1.0133267518402198,0.02424849875215619,0.2979833452663194,-0.9960613095178896,0.0953950786471194,2.3684101632802088e-05,0.0008449832235434589
0.9955389234193202,-0.11089582577297517,3.204096806949467e-05,0.001219717606052063,0.08288627858367441,1.0138329003381632,0.0246954606924955,0.29790605370298373,-0.9959169511779123,0.09706292543481163,2.4973586959751283e-05,0.0008742286909640147
0.9953709282053151,-0.11307651330559391,3.390748045824045e-05,0.0012689084986013297,0.08440756585438268,1.0143489404054253,0.025142305512210326,0.2978271986716833,-0.9957700932196141,0.09872757290016823,2.6307259356628863e-05,0.000903892829715221
0.9951996565801408,-0.1152639460157522,3.584865269010739e-05,0.0013192561092552249,0.08592963470345406,1.0148749064004372,0.02558903085961461,0.29774677180867476,-0.9956207404285096,0.10038903961531453,2.768574422092866e-05,0.0009339720820698298
0.9950250983849399,-0.11745817743827897,3.7866229059073256e-05,0.0013707725218298273,0.08745250004750829,1.015410833430636,0.02603563437033162,0.2976647645581026,-0.9954688975623615,0.1020473440076425,2.910966163539837e-05,0.0009644629200673727
0.994847243380086,-0.11965926172145618,3.996197211020804e-05,0.0014234699853466779,0.08897617685639814,1.0159567573600485,0.026482113667003947,0.29758116816954544,-0.9953145693513958,0.10370250436140711,3.057962641238865e-05,0.0009953618451076602
0.9946660812442562,-0.12186725363637199,4.213766288968929e-05,0.0014773609169526783,0.09050068015435007,1.016512714817069,0.02692846635899971,0.2974959736954971,-0.9951577604985163,0.10535453881930253,3.209624813759655e-05,0.0010266653875500068
0.9944816015734894,-0.12408220858645096,4.4395101199243996e-05,0.0015324579049015225,0.09202602502111698,1.017078743202432,0.02737469004211499,0.29740917198878014,-0.9949984756795149,0.10700346538401845,3.366013121321205e-05,0.001058370106318088
0.994293793880231,-0.12630418261716506,4.673610585511009e-05,0.0015887737115981792,0.0935522265931429,1.0176548806973873,0.027820782298272312,0.29732075369989125,-0.9948367195432809,0.10864930191977712,3.527187490047601e-05,0.0010904725885103274
0.9941026475923618,-0.12853323242592965,4.916251495161322e-05,0.0016463212767079901,0.09507930006474008,1.018241166272078,0.028266740695215075,0.29723070927427603,-0.9946724967120074,0.11029206615385101,3.693207336165759e-05,0.0011229694490157136
0.9939081520522128,-0.1307694153721888,5.1676186129457426e-05,0.0017051137203320129,0.09660726068927898,1.0188376396941263,0.028712562786197878,0.29713902894953276,-0.9945058117813959,0.11193177567806181,3.864131570145955e-05,0.0011558573301349569
0.9937102965155643,-0.13301278948769396,5.427899684882972e-05,0.0017651643462502505,0.09813612378039108,1.0194443415374326,0.029158246109672558,0.2970457027525426,-0.994336669320858,0.11356844795026078,4.0400186007858956e-05,0.0011891329012068863
0.9935090701506293,-0.13526341348698073,5.6972844667422184e-05,0.001826486645234491,0.09966590471318515,1.0200613131911893,0.02960378818896988,0.29695072049652527,-0.9941650738737156,0.11520210029579091,4.220926339239146e-05,0.0012227928582400009
0.9933044620370214,-0.13752134677804842,5.9759647523477134e-05,0.0018890942984325077,0.10119661892547734,1.0206885968691166,0.03004918653197678,0.29685407177801815,-0.9939910299573983,0.11683274990893126,4.4069122029886685e-05,0.0012568339235490824
0.9930964611647064,-0.13978664947324637,6.264134402396353e-05,0.0019530011808254245,0.10272828191903496,1.0213262356189223,0.030494438630808966,0.2967557459737775,-0.9938145420636395,0.1184604138543234,4.598033119766198e-05,0.0012912528453967772
0.9928850564329373,-0.14205938240037297,6.561989373799633e-05,0.002018221364760121,0.10426090926083505,1.0219742733319916,0.030939541961478863,0.29665573223759956,-0.993635614658669,0.12008510906838075,4.7943455314182494e-05,0.0013260463976400697
0.9926702366491728,-0.14433960711399116,6.869727749561207e-05,0.002084769123558575,0.10579451658433721,1.0226327547533098,0.031384493983558685,0.2965540194970596,-0.9934542521834051,0.12170685236068071,4.9959053977194236e-05,0.0013612113793815526
0.9924519905279777,-0.14662738590696647,7.187549769201828e-05,0.002152658935206128,0.10732911959077189,1.023301725491626,0.03182929213983858,0.2964505964501682,-0.9932704590536432,0.12332566041533999,5.2027682001337696e-05,0.0013967446146254162
0.9922303066899075,-0.14892278182223226,7.515657859743622e-05,0.0022219054861207016,0.1088647340504439,1.0239812320298582,0.0322739338559797,0.296345451561941,-0.9930842396602435,0.1249415497923735,5.414988945524891e-05,0.0014326429519380755
0.9920051736603736,-0.15122585866478752,7.85425666726598e-05,0.002292523675005042,0.1104013758040517,1.0246713217357502,0.03271841654016202,0.29623857306088136,-0.9928955983693158,0.1265545369290369,5.6326221698154635e-05,0.0014689032641133483
0.9917765798684909,-0.15353668101393328,8.203553089045743e-05,0.002364528616784166,0.11193906076402296,1.0253720428727795,0.03316273758272686,0.2961299489353735,-0.9927045395224029,0.12816463814115323,5.855721941596892e-05,0.001505522447842115
0.9915445136459073,-0.1558553142357525,8.563756306294563e-05,0.0024379356466301986,0.11347780491586668,1.0260834446113283,0.03360689435581389,0.2960195669299832,-0.9925110674366615,0.1297718696244237,6.084341865689713e-05,0.0015424974233863716
0.9913089632256138,-0.15818182449583998,8.935077817506755e-05,0.002512760324076906,0.11501762431954211,1.0268055770401163,0.03405088421299256,0.29590741454166525,-0.9923151864050419,0.1313762474557231,6.318535086655438e-05,0.0015798251342576098
0.991069916740735,-0.1605162787722879,9.317731472431285e-05,0.002589018437226265,0.11655853511084532,1.0275384911779073,0.034494704488887716,0.29579347901587405,-0.9921169006964647,0.13297778759438003,6.558354292260485e-05,0.0016175025468994446
0.9908273622233006,-0.16285874486893318,9.711933506681818e-05,0.0026667260070494824,0.11810055350281315,1.0282822389854906,0.034938352498799334,0.29567774734257585,-0.9919162145559968,0.1345765058834419,6.803851716892769e-05,0.0016555266503744147
0.9905812876029969,-0.16520929142887303,0.00010117902576999278,0.0027458992917849773,0.11964369578714575,1.029036873377947,0.035381825538316224,0.2955602062521599,-0.9917131322050242,0.1361724180509255,7.055079144931676e-05,0.0016938944560548899
0.9903316807058969,-0.1675679879482552,0.00010535859797181547,0.0028265547914358745,0.12118797833564736,1.0298024482372017,0.03582512088292345,0.2954408422112459,-0.9915076578414244,0.1377655397110529,7.312087914071916e-05,0.0017326029973180053
0.9900785292531705,-0.1699349047903497,0.00010966028774695527,0.002908709252369674,0.12273341760168646,1.030579018424876,0.03626823578760346,0.2953196414183855,-0.9912997956397355,0.13935588636547305,7.57492891860194e-05,0.0017716493292445651
0.9898218208597725,-0.17231011319990866,0.0001140863564798705,0.0029923796720228183,0.12428003012167527,1.0313666397954384,0.036711167486430635,0.2951965897996551,-0.9910895497513248,0.14094347340446958,7.84365261263749e-05,0.0018110305283218378
0.9895615430331098,-0.17469368531782148,0.00011863909124504554,0.0030775833037129676,0.1258278325165691,1.0321653692096664,0.037153913192159174,0.29507167300413656,-0.9908769243045544,0.14252831610815442,8.11830901331081e-05,0.001850743692150178
0.9892976831716855,-0.17708569419607276,0.00012332080519452982,0.003164337661561892,0.12737684149338646,1.0329752645484238,0.03759647009580409,0.2949448763992844,-0.990661923404946,0.14411042964764825,8.398947703916186e-05,0.0018907859391534161
0.989030228563721,-0.17948621381301014,0.0001281338379529463,0.0032526605255319575,0.1289270738467497,1.0337963847267622,0.03803883536621516,0.2948161850661748,-0.9904445511353432,0.14568982908624725,8.685617837012262e-05,0.0019311544082929399
0.9887591663857543,-0.18189531908892992,0.00013308055602014274,0.003342569946579296,0.13047854646044735,1.0346287897083521,0.03848100614964372,0.294685583794635,-0.9902248115560728,0.14726652938057697,8.97836813748178e-05,0.001971846258785416
0.9884844837012156,-0.18431308590198847,0.00013816335318166296,0.0034340842519268357,0.13203127630901815,1.0354725405202547,0.03892297956930197,0.2945530570782488,-0.9900027087051033,0.148840545381733,9.277246905549213e-05,0.0020128586698240805
0.9882061674589775,-0.1867395911044476,0.00014338465092722077,0.0035272220504604774,0.1335852804593577,1.0363276992680375,0.039364752724914784,0.2944185891092357,-0.9897782465982032,0.15041189183640935,9.582302019756887e-05,0.002054188840303544
0.9879242044918819,-0.18917491253926166,0.00014874689887736246,0.0036220022382517673,0.1351405760723478,1.037194329151247,0.03980632269226366,0.2942821637731999,-0.9895514292290963,0.1519805833880138,9.89358093990003e-05,0.002095833988548043
0.987638581515241,-0.1916191290570162,0.0001542525752185122,0.0037184440042105976,0.1366971804045096,1.038072494479244,0.04024768652272275,0.294143764643746,-0.9893222605696156,0.15354663457777126,0.00010211130709921353,0.00213779135204309
0.9873492851253124,-0.19407232053322576,0.00015990418714659671,0.003816566835871496,0.13825511080968034,1.0389622606874098,0.040688841242786676,0.2940033749769577,-0.9890907445698562,0.1551100598458151,0.00010534997960765604,0.002180058187170454
0.987056301797749,-0.196534567886001,0.00016570427131945255,0.003916390525317236,0.13981438474071517,1.0398636943537338,0.04112978385358997,0.293860977705736,-0.9888568851583261,0.15667087353226627,0.00010865228913194616,0.002222631768946418
0.9867596178860207,-0.19900595309409397,0.00017165539431822577,0.004017935175243599,0.14137501975121392,1.040776863215792,0.04157051133041796,0.2937165554339928,-0.9886206862420952,0.15822908987830103,0.00011201869380563349,0.002265509390763263
0.9864592196198105,-0.20148655921533132,0.00017776015311797683,0.004121221205169216,0.14293703349727344,1.0417018361881236,0.04201102062220872,0.2935700904306965,-0.988382151706943,0.15978472302720698,0.00011544964771557344,0.0023086883641339115
0.9861550931033807,-0.20397647040544556,0.00018402117556771372,0.004226269357794605,0.14450044373926668,1.0426386833800172,0.042451308651046085,0.29342156462376534,-0.9881412854175048,0.16133778702542773,0.0001189456009289215,0.0023521660184396874
0.9858472243139117,-0.20647577193731467,0.00019044112088007834,0.0043331007055146,0.1460652683436485,1.0435874761137174,0.04289137231164333,0.2932709595938039,-0.9878980912174161,0.16288829582359662,0.00012250699951975118,0.002395939700681136
0.9855355990998119,-0.2089845502206208,0.0001970226801309211,0.004441736657088523,0.14763152528478934,1.0445482869430607,0.043331208470817395,0.29311825656767926,-0.9876525729294557,0.16443626327755947,0.00012613428559530066,0.002440006775231853
0.985220203178997,-0.21150289282193813,0.00020376857676900165,0.004552198964472578,0.1491992326468369,1.0455211896725511,0.04377081396695322,0.2929634364119318,-0.9874047343556869,0.16598170314938626,0.00012982789732185183,0.0024843646235952594
0.9849010221371388,-0.21403088848526247,0.0002106815671360649,0.004664509729819123,0.150768408625607,1.0465062593768892,0.04421018560945821,0.2928064796260162,-0.9871545792775973,0.1675246291083726,0.00013358826895024724,0.0025290106441642935
0.984578041425884,-0.2165686271529932,0.0002177644409975447,0.004778691412647616,0.15233907153050397,1.047503572420962,0.04464932017820638,0.29264736633536803,-0.986902111456238,0.16906505473203054,0.00013741583084104836,0.002573942251983953
0.9842512463610397,-0.21911619998737963,0.0002250200220841568,0.004894766837192148,0.1539112397864714,1.0485132064803098,0.045088214422971916,0.2924860762842908,-0.9866473346323595,0.1706029935070693,0.00014131100948933974,0.002619156878516643
0.9839206221207272,-0.22167369939244486,0.00023245116864465052,0.00501275919993073,0.15548493193597407,1.0495352405620784,0.04552686506285203,0.2923225888286586,-0.9863902525265482,0.17213845883036594,0.0001452742275491836,0.0026646519714102895
0.9835861537435027,-0.22424121903639843,0.00024006077400999366,0.005132692077301557,0.15706016664101147,1.050569755026472,0.045965268785678595,0.2921568829284289,-0.9861308688393595,0.17367146400992584,0.00014930590385772792,0.002710424994269152
0.9832478261264433,-0.22681885387455225,0.0002478517671692782,0.005254589433611757,0.15863696268516403,1.0516168316087178,0.046403422247418516,0.29198893713996055,-0.9858691872514512,0.17520202226583387,0.00015340645345897328,0.002756473426427316
0.9829056240231993,-0.22940670017275247,0.0002558271133576372,0.005378475629144251,0.16021533897567272,1.052676553441556,0.04684132207156238,0.2918187296081306,-0.9856052114237143,0.17673014673119578,0.00015757628762720174,0.0028027947627247934
0.9825595320420092,-0.23200485553134148,0.0002639898146564758,0.005504375428468545,0.1617953145455526,1.0537490050782707,0.047278964848501116,0.2916462380582449,-0.9853389449974026,0.17825585045307013,0.0001618158138900716,0.0028493865132862054
0.9822095346436805,-0.23461341890966456,0.0002723429106063267,0.005632314008961514,0.1633769085557417,1.0548342725162727,0.047716347134890404,0.29147143978773615,-0.9850703915942616,0.17977914639339132,0.00016612543605138243,0.002896246203301995
0.9818556161395319,-0.23723249065113527,0.0002808894788326484,0.005762316969544371,0.1649601402972852,1.0559324432212518,0.048153465453002406,0.2912943116576432,-0.9847995548166549,0.18130004742988304,0.00017050555421351318,0.0029433713728121186
0.9814977606892975,-0.2398621725088759,0.0002896326356848975,0.005894410339642317,0.16654502919355677,1.0570436061519122,0.048590316290064585,0.2911148300838652,-0.9845264382476906,0.1828185663569632,0.0001749565647995382,0.0029907595764921933
0.981135952298993,-0.2425025676719479,0.0002985755368892128,0.0060286205883735115,0.1681315948025171,1.0581678517853075,0.04902689609758524,0.29093297102818416,-0.9842510454513449,0.18433471588664,0.00017947886057502393,0.0030384083834420384
0.980770174818741,-0.24515378079218897,0.00030772137821505975,0.006164974633974271,0.16971985681901108,1.0593052721427891,0.04946320129066535,0.29074870998904884,-0.9839733799725854,0.18584850864939934,0.00018407283066951014,0.0030863153769765802
0.9804004119405563,-0.24781591801167366,0.0003170733961561973,0.006303499853467647,0.17130983507710443,1.0604559608165893,0.04989922824729649,0.29056202199211295,-0.9836934453374926,0.1873599571950839,0.0001887388605976798,0.003134478154419081
0.9800266471960896,-0.25048908699081407,0.0003266348686263339,0.006444224092582735,0.17290154955246043,1.06162001299705,0.05033497330764427,0.2903728815805203,-0.9834112450533804,0.1888690739937636,0.00019347733228021932,0.0031828943268966373
0.9796488639543278,-0.2531733969371198,0.0003364091156698593,0.006587175675932406,0.17449502036475828,1.062797525500521,0.05077043277331704,0.29018126280492934,-0.9831267826089151,0.19037587143659843,0.0001982886240643749,0.00323156151913793
0.9792670454192517,-0.25586895863463455,0.00034639950018804143,0.0067323834174573445,0.1760902677801537,1.0639885967979414,0.05120560290661948,0.2899871392132692,-0.9828400614742328,0.19188036183669277,0.00020317311074420646,0.0032804773692731693
0.9788811746274476,-0.2585758844740686,0.00035660942868109656,0.006879876631144582,0.1776873122137828,1.065193327044126,0.051640479929790525,0.28979048384021894,-0.9825510851010563,0.1933825574299421,0.0002081311635805431,0.0033296395286362035
0.9784912344456749,-0.26129428848364783,0.0003670423520065504,0.007029685142029033,0.1792861742323109,1.0664118181077753,0.05207506002422542,0.28959126919640193,-0.9822598569228101,0.19488247037587206,0.00021316315032064386,0.0033790456615687575
0.9780972075683854,-0.2640242863606979,0.0003777017661543194,0.007181839297486781,0.18088687455652622,1.0676441736022277,0.05250933932968118,0.2893894672572862,-0.9819663803547345,0.19638011275846973,0.00021826943521756546,0.003428693445226751
0.9776990765151955,-0.26676599550398655,0.0003885912130389597,0.007336369978829238,0.18248943406398077,1.0688904989169785,0.05294331394346531,0.2891850494517818,-0.9816706587939977,0.19787549658700757,0.00022345037904924177,0.0034785805693886783
